name,category_name,category_tax,price
Product_5998,Smartphones,15,8372.77
Product_5999,Laptops,20,4331.91
Product_6000,Laptops,20,1477.58
Product_6001,Laptops,20,1913.78
Product_6002,Accessories,10,2940.17
Product_6003,Accessories,10,637.45
Product_6004,Smartphones,15,2518.74
Product_6005,Smartphones,15,3945.54
Product_6006,Accessories,10,2689.62
Product_6007,TV,18,1198.23
Product_6008,Smartphones,15,7801.95
Product_6009,Smartphones,15,3056.79
Product_6010,Smartphones,15,581.54
Product_6011,Accessories,10,5140.95
Product_6012,Accessories,10,8319.84
Product_6013,Accessories,10,4498.18
Product_6014,TV,18,522.88
Product_6015,TV,18,282.99
Product_6016,Accessories,10,1487.22
Product_6017,Smartphones,15,586.62
Product_6018,Smartphones,15,1910.02
Product_6019,Accessories,10,4182.46
Product_6020,Accessories,10,6752.34
Product_6021,Laptops,20,4968.04
Product_6022,Smartphones,15,6698.35
Product_6023,TV,18,9195.70
Product_6024,TV,18,8147.09
Product_6025,TV,18,9001.46
Product_6026,Smartphones,15,1380.44
Product_6027,Laptops,20,4009.46
Product_6028,Accessories,10,7233.77
Product_6029,Accessories,10,9623.22
Product_6030,Accessories,10,3861.36
Product_6031,TV,18,7110.74
Product_6032,TV,18,1010.90
Product_6033,TV,18,261.42
Product_6034,TV,18,5636.71
Product_6035,Smartphones,15,311.25
Product_6036,Smartphones,15,2724.52
Product_6037,Laptops,20,8729.82
Product_6038,TV,18,1829.00
Product_6039,TV,18,5454.57
Product_6040,Smartphones,15,6134.38
Product_6041,Accessories,10,9252.48
Product_6042,Smartphones,15,6683.88
Product_6043,Smartphones,15,3375.85
Product_6044,Accessories,10,3354.84
Product_6045,Accessories,10,1045.19
Product_6046,Smartphones,15,9578.46
Product_6047,Laptops,20,2939.89
Product_6048,Laptops,20,158.65
Product_6049,Laptops,20,4541.93
Product_6050,Laptops,20,8695.47
Product_6051,Accessories,10,5445.90
Product_6052,Smartphones,15,5898.23
Product_6053,Smartphones,15,4671.36
Product_6054,Accessories,10,5736.54
Product_6055,Laptops,20,3713.11
Product_6056,Accessories,10,6842.28
Product_6057,Laptops,20,3548.43
Product_6058,Smartphones,15,9498.63
Product_6059,TV,18,748.85
Product_6060,Smartphones,15,6122.55
Product_6061,Accessories,10,4292.87
Product_6062,Accessories,10,7654.63
Product_6063,Laptops,20,7694.74
Product_6064,Laptops,20,660.40
Product_6065,Accessories,10,4416.75
Product_6066,TV,18,8479.22
Product_6067,Laptops,20,1058.78
Product_6068,TV,18,8440.07
Product_6069,TV,18,4082.72
Product_6070,TV,18,5235.36
Product_6071,Laptops,20,4831.32
Product_6072,Accessories,10,9370.21
Product_6073,Laptops,20,5637.72
Product_6074,TV,18,6971.32
Product_6075,Laptops,20,918.85
Product_6076,Smartphones,15,5615.86
Product_6077,Laptops,20,307.14
Product_6078,Smartphones,15,5438.81
Product_6079,Smartphones,15,5490.28
Product_6080,Smartphones,15,9179.02
Product_6081,Accessories,10,1220.16
Product_6082,Laptops,20,7790.74
Product_6083,Accessories,10,6573.30
Product_6084,Laptops,20,7592.03
Product_6085,Laptops,20,7234.63
Product_6086,TV,18,4692.36
Product_6087,Laptops,20,2434.81
Product_6088,Laptops,20,8167.99
Product_6089,Accessories,10,1403.71
Product_6090,Laptops,20,6846.10
Product_6091,Laptops,20,1326.11
Product_6092,Laptops,20,1651.11
Product_6093,Accessories,10,1347.24
Product_6094,TV,18,10096.66
Product_6095,TV,18,7588.80
Product_6096,Accessories,10,2115.84
Product_6097,Laptops,20,6787.23
Product_6098,Accessories,10,4204.85
Product_6099,Accessories,10,3426.82
Product_6100,Laptops,20,5298.20
Product_6101,Laptops,20,4192.50
Product_6102,TV,18,9488.55
Product_6103,Smartphones,15,1500.02
Product_6104,Laptops,20,4504.59
Product_6105,Laptops,20,1201.44
Product_6106,TV,18,8595.27
Product_6107,Smartphones,15,6077.31
Product_6108,Accessories,10,9119.91
Product_6109,Smartphones,15,6020.04
Product_6110,Smartphones,15,4116.26
Product_6111,TV,18,6086.29
Product_6112,TV,18,2620.64
Product_6113,Accessories,10,329.32
Product_6114,Laptops,20,9518.51
Product_6115,Smartphones,15,5847.39
Product_6116,Smartphones,15,7277.92
Product_6117,Accessories,10,808.20
Product_6118,Laptops,20,3350.52
Product_6119,Accessories,10,3571.23
Product_6120,TV,18,6078.07
Product_6121,Laptops,20,1210.93
Product_6122,TV,18,5216.95
Product_6123,Laptops,20,7708.24
Product_6124,TV,18,7489.24
Product_6125,TV,18,7229.13
Product_6126,Laptops,20,2251.44
Product_6127,Accessories,10,7461.32
Product_6128,Smartphones,15,165.92
Product_6129,Laptops,20,2111.08
Product_6130,TV,18,3738.60
Product_6131,Accessories,10,9636.89
Product_6132,Accessories,10,190.10
Product_6133,Accessories,10,8034.57
Product_6134,Laptops,20,7393.79
Product_6135,Laptops,20,273.58
Product_6136,TV,18,1020.47
Product_6137,Accessories,10,663.24
Product_6138,Accessories,10,2468.06
Product_6139,Laptops,20,7647.13
Product_6140,TV,18,7278.23
Product_6141,Smartphones,15,822.62
Product_6142,Laptops,20,1913.61
Product_6143,TV,18,3923.66
Product_6144,Laptops,20,737.16
Product_6145,Laptops,20,5027.51
Product_6146,Accessories,10,3822.22
Product_6147,Laptops,20,821.16
Product_6148,TV,18,5626.55
Product_6149,Laptops,20,3629.42
Product_6150,Accessories,10,7519.93
Product_6151,Accessories,10,3695.40
Product_6152,TV,18,1936.71
Product_6153,Smartphones,15,4461.30
Product_6154,TV,18,3522.34
Product_6155,Smartphones,15,5931.40
Product_6156,TV,18,8520.58
Product_6157,Laptops,20,1759.59
Product_6158,Laptops,20,7016.45
Product_6159,Smartphones,15,2200.47
Product_6160,Laptops,20,4684.67
Product_6161,TV,18,1612.80
Product_6162,Laptops,20,4462.37
Product_6163,TV,18,9248.59
Product_6164,Laptops,20,4000.97
Product_6165,Smartphones,15,1325.07
Product_6166,Accessories,10,5628.97
Product_6167,TV,18,9085.61
Product_6168,Laptops,20,300.38
Product_6169,TV,18,7068.09
Product_6170,TV,18,9602.19
Product_6171,Smartphones,15,4635.40
Product_6172,Laptops,20,4606.23
Product_6173,Smartphones,15,6602.85
Product_6174,Laptops,20,9891.91
Product_6175,Laptops,20,5086.80
Product_6176,TV,18,3238.23
Product_6177,Laptops,20,8692.14
Product_6178,TV,18,4403.06
Product_6179,TV,18,6582.66
Product_6180,Laptops,20,7540.33
Product_6181,TV,18,7851.41
Product_6182,TV,18,5781.29
Product_6183,Accessories,10,9415.97
Product_6184,Accessories,10,457.72
Product_6185,Laptops,20,3537.31
Product_6186,Smartphones,15,9475.84
Product_6187,Smartphones,15,6519.51
Product_6188,Laptops,20,3382.56
Product_6189,TV,18,1788.21
Product_6190,Smartphones,15,1149.32
Product_6191,Accessories,10,9677.45
Product_6192,Accessories,10,5402.10
Product_6193,Smartphones,15,10099.01
Product_6194,Smartphones,15,5871.98
Product_6195,TV,18,7870.93
Product_6196,Laptops,20,408.30
Product_6197,TV,18,5199.81
Product_6198,TV,18,4474.69
Product_6199,Laptops,20,4529.06
Product_6200,Smartphones,15,6417.29
Product_6201,Smartphones,15,1327.18
Product_6202,Smartphones,15,4270.28
Product_6203,Accessories,10,6202.10
Product_6204,Laptops,20,1344.09
Product_6205,Accessories,10,358.38
Product_6206,Laptops,20,3368.48
Product_6207,Smartphones,15,4318.30
Product_6208,Laptops,20,8697.98
Product_6209,Laptops,20,7244.70
Product_6210,Smartphones,15,8213.32
Product_6211,Laptops,20,2619.53
Product_6212,Laptops,20,6532.63
Product_6213,Smartphones,15,9161.51
Product_6214,TV,18,9848.96
Product_6215,Accessories,10,5743.98
Product_6216,TV,18,3494.54
Product_6217,Smartphones,15,4139.13
Product_6218,Accessories,10,8663.72
Product_6219,Smartphones,15,9734.85
Product_6220,Smartphones,15,9842.43
Product_6221,Laptops,20,8644.74
Product_6222,Accessories,10,4964.11
Product_6223,Laptops,20,9666.06
Product_6224,Accessories,10,5225.10
Product_6225,Smartphones,15,4375.04
Product_6226,Smartphones,15,9009.55
Product_6227,Smartphones,15,9804.87
Product_6228,Accessories,10,1941.89
Product_6229,Accessories,10,5019.83
Product_6230,Smartphones,15,5250.94
Product_6231,TV,18,8837.33
Product_6232,TV,18,9668.07
Product_6233,Laptops,20,2799.31
Product_6234,Laptops,20,1529.52
Product_6235,Accessories,10,4790.28
Product_6236,TV,18,3815.92
Product_6237,Smartphones,15,6376.23
Product_6238,TV,18,9988.91
Product_6239,Smartphones,15,8559.91
Product_6240,TV,18,3742.08
Product_6241,Laptops,20,2499.03
Product_6242,Laptops,20,302.42
Product_6243,Accessories,10,5197.54
Product_6244,Smartphones,15,9321.89
Product_6245,Laptops,20,6381.13
Product_6246,Laptops,20,4846.09
Product_6247,Laptops,20,7198.54
Product_6248,Laptops,20,2165.64
Product_6249,TV,18,2610.59
Product_6250,Laptops,20,7606.74
Product_6251,Accessories,10,9222.84
Product_6252,Laptops,20,5448.48
Product_6253,Laptops,20,6006.00
Product_6254,TV,18,5948.17
Product_6255,Laptops,20,7324.62
Product_6256,TV,18,2779.09
Product_6257,TV,18,4031.11
Product_6258,TV,18,8172.57
Product_6259,Smartphones,15,972.14
Product_6260,TV,18,548.78
Product_6261,Smartphones,15,1227.58
Product_6262,Accessories,10,5939.40
Product_6263,Smartphones,15,8144.20
Product_6264,Smartphones,15,402.91
Product_6265,Laptops,20,3433.23
Product_6266,Smartphones,15,2395.68
Product_6267,Laptops,20,1866.21
Product_6268,Laptops,20,1422.81
Product_6269,Laptops,20,9828.24
Product_6270,Laptops,20,9075.92
Product_6271,TV,18,4885.87
Product_6272,TV,18,8244.85
Product_6273,Smartphones,15,9788.02
Product_6274,Laptops,20,1181.27
Product_6275,Accessories,10,495.77
Product_6276,Accessories,10,109.30
Product_6277,Laptops,20,496.89
Product_6278,TV,18,3432.17
Product_6279,TV,18,7028.31
Product_6280,TV,18,9874.13
Product_6281,TV,18,2255.83
Product_6282,TV,18,8539.42
Product_6283,TV,18,2253.46
Product_6284,TV,18,2237.79
Product_6285,Smartphones,15,1445.14
Product_6286,Accessories,10,8418.05
Product_6287,Smartphones,15,331.24
Product_6288,Accessories,10,5893.55
Product_6289,Smartphones,15,1902.08
Product_6290,Smartphones,15,8814.84
Product_6291,Smartphones,15,4004.22
Product_6292,Laptops,20,6300.14
Product_6293,Laptops,20,6501.85
Product_6294,Smartphones,15,2905.42
Product_6295,Accessories,10,483.49
Product_6296,TV,18,7486.04
Product_6297,Smartphones,15,1927.64
Product_6298,Accessories,10,7122.75
Product_6299,Accessories,10,7117.59
Product_6300,TV,18,377.05
Product_6301,Accessories,10,1834.75
Product_6302,TV,18,6898.08
Product_6303,Accessories,10,532.23
Product_6304,Smartphones,15,6478.63
Product_6305,Accessories,10,1760.72
Product_6306,Accessories,10,575.82
Product_6307,TV,18,5674.94
Product_6308,Laptops,20,5922.60
Product_6309,Accessories,10,4817.69
Product_6310,Smartphones,15,6989.83
Product_6311,TV,18,3636.04
Product_6312,Accessories,10,4549.55
Product_6313,TV,18,1953.33
Product_6314,Smartphones,15,8114.10
Product_6315,Smartphones,15,5426.97
Product_6316,Smartphones,15,2316.92
Product_6317,Accessories,10,6419.73
Product_6318,Laptops,20,4653.06
Product_6319,Accessories,10,8516.13
Product_6320,TV,18,203.85
Product_6321,Accessories,10,8233.54
Product_6322,Laptops,20,9380.09
Product_6323,Laptops,20,8696.88
Product_6324,TV,18,2189.83
Product_6325,TV,18,8133.07
Product_6326,Smartphones,15,1701.24
Product_6327,Smartphones,15,6614.50
Product_6328,Smartphones,15,3387.10
Product_6329,Accessories,10,1634.92
Product_6330,Laptops,20,4039.74
Product_6331,Laptops,20,4105.99
Product_6332,Smartphones,15,950.78
Product_6333,Smartphones,15,7665.09
Product_6334,Laptops,20,2912.83
Product_6335,Laptops,20,1119.89
Product_6336,Smartphones,15,3396.68
Product_6337,Accessories,10,6773.00
Product_6338,TV,18,870.61
Product_6339,Accessories,10,9125.67
Product_6340,Laptops,20,6046.71
Product_6341,Smartphones,15,511.42
Product_6342,TV,18,7741.95
Product_6343,Accessories,10,7790.53
Product_6344,Smartphones,15,7832.06
Product_6345,Laptops,20,9824.19
Product_6346,Accessories,10,6986.85
Product_6347,Laptops,20,6724.86
Product_6348,Smartphones,15,3745.55
Product_6349,TV,18,5262.12
Product_6350,Accessories,10,5468.88
Product_6351,Accessories,10,2978.70
Product_6352,Smartphones,15,9401.59
Product_6353,Smartphones,15,3101.64
Product_6354,Laptops,20,7248.62
Product_6355,Accessories,10,8367.14
Product_6356,Laptops,20,3567.00
Product_6357,TV,18,3412.83
Product_6358,TV,18,9546.25
Product_6359,Smartphones,15,6728.48
Product_6360,TV,18,8924.18
Product_6361,Laptops,20,4573.89
Product_6362,TV,18,5398.10
Product_6363,TV,18,9955.27
Product_6364,TV,18,6805.45
Product_6365,Smartphones,15,5936.51
Product_6366,Laptops,20,7660.28
Product_6367,Laptops,20,5992.48
Product_6368,TV,18,4713.28
Product_6369,Accessories,10,6433.58
Product_6370,Accessories,10,10028.15
Product_6371,TV,18,1313.53
Product_6372,TV,18,656.68
Product_6373,Laptops,20,6872.50
Product_6374,TV,18,1326.58
Product_6375,Smartphones,15,1609.72
Product_6376,Accessories,10,3571.04
Product_6377,Smartphones,15,4500.28
Product_6378,Accessories,10,106.14
Product_6379,Accessories,10,2236.54
Product_6380,Laptops,20,5587.95
Product_6381,Laptops,20,3214.92
Product_6382,Smartphones,15,5490.77
Product_6383,TV,18,2758.42
Product_6384,Accessories,10,1861.47
Product_6385,Accessories,10,8606.47
Product_6386,Smartphones,15,3144.60
Product_6387,Smartphones,15,2032.66
Product_6388,TV,18,4543.62
Product_6389,TV,18,8342.86
Product_6390,TV,18,9817.17
Product_6391,TV,18,3684.44
Product_6392,Accessories,10,5886.74
Product_6393,Laptops,20,3063.85
Product_6394,Laptops,20,9691.85
Product_6395,TV,18,7303.90
Product_6396,Smartphones,15,6140.65
Product_6397,TV,18,927.45
Product_6398,Smartphones,15,2602.17
Product_6399,Laptops,20,2308.85
Product_6400,Smartphones,15,7602.84
Product_6401,Accessories,10,6566.10
Product_6402,Smartphones,15,4819.67
Product_6403,Accessories,10,7134.45
Product_6404,Smartphones,15,4917.03
Product_6405,Accessories,10,678.69
Product_6406,TV,18,1867.63
Product_6407,Laptops,20,2834.11
Product_6408,TV,18,6961.91
Product_6409,Laptops,20,2544.16
Product_6410,Accessories,10,5854.60
Product_6411,Laptops,20,8330.93
Product_6412,Accessories,10,8584.83
Product_6413,Accessories,10,2591.44
Product_6414,TV,18,7774.77
Product_6415,Accessories,10,4484.28
Product_6416,Laptops,20,7434.63
Product_6417,TV,18,8026.49
Product_6418,Smartphones,15,3856.37
Product_6419,Laptops,20,8700.97
Product_6420,Laptops,20,2415.46
Product_6421,Accessories,10,8143.64
Product_6422,Accessories,10,5785.47
Product_6423,TV,18,6543.25
Product_6424,Smartphones,15,541.83
Product_6425,Smartphones,15,4559.29
Product_6426,Laptops,20,4324.76
Product_6427,Smartphones,15,4421.07
Product_6428,Smartphones,15,2481.93
Product_6429,Laptops,20,1093.15
Product_6430,TV,18,5195.66
Product_6431,Laptops,20,2904.78
Product_6432,Laptops,20,6534.48
Product_6433,Smartphones,15,7295.35
Product_6434,TV,18,9383.88
Product_6435,Smartphones,15,2975.30
Product_6436,Smartphones,15,4757.43
Product_6437,Accessories,10,9119.10
Product_6438,Laptops,20,1494.35
Product_6439,Accessories,10,1284.31
Product_6440,TV,18,10031.22
Product_6441,Accessories,10,359.91
Product_6442,Laptops,20,274.03
Product_6443,Accessories,10,4236.44
Product_6444,Laptops,20,7819.44
Product_6445,TV,18,8975.86
Product_6446,Accessories,10,9588.16
Product_6447,Laptops,20,7979.18
Product_6448,TV,18,8290.48
Product_6449,Laptops,20,5309.34
Product_6450,TV,18,8989.55
Product_6451,Accessories,10,8824.11
Product_6452,Accessories,10,1560.97
Product_6453,Laptops,20,7733.20
Product_6454,Laptops,20,4579.50
Product_6455,Accessories,10,6720.02
Product_6456,Laptops,20,3312.37
Product_6457,TV,18,7899.11
Product_6458,Laptops,20,9178.79
Product_6459,TV,18,4580.61
Product_6460,TV,18,693.98
Product_6461,Laptops,20,10030.55
Product_6462,Laptops,20,7140.99
Product_6463,TV,18,1858.60
Product_6464,TV,18,8856.03
Product_6465,TV,18,1814.05
Product_6466,Accessories,10,7380.19
Product_6467,Laptops,20,8370.83
Product_6468,Smartphones,15,3210.74
Product_6469,Smartphones,15,9959.98
Product_6470,TV,18,9799.85
Product_6471,Smartphones,15,1015.37
Product_6472,Smartphones,15,8741.51
Product_6473,TV,18,1873.29
Product_6474,Smartphones,15,7770.22
Product_6475,Smartphones,15,6628.01
Product_6476,Accessories,10,3564.21
Product_6477,Smartphones,15,590.03
Product_6478,TV,18,5834.58
Product_6479,Accessories,10,3662.26
Product_6480,TV,18,1450.51
Product_6481,TV,18,1811.99
Product_6482,TV,18,3880.06
Product_6483,Accessories,10,5636.26
Product_6484,Smartphones,15,9380.14
Product_6485,Laptops,20,4630.55
Product_6486,Laptops,20,3093.77
Product_6487,TV,18,869.68
Product_6488,Smartphones,15,6833.26
Product_6489,Smartphones,15,5127.97
Product_6490,Accessories,10,7441.02
Product_6491,Smartphones,15,8950.35
Product_6492,TV,18,5516.29
Product_6493,Smartphones,15,5588.13
Product_6494,Accessories,10,2594.27
Product_6495,Accessories,10,5689.10
Product_6496,TV,18,566.23
Product_6497,Accessories,10,6067.94
Product_6498,Smartphones,15,7337.72
Product_6499,Laptops,20,3792.86
Product_6500,TV,18,6657.64
Product_6501,TV,18,2876.79
Product_6502,Smartphones,15,8277.47
Product_6503,Smartphones,15,9282.12
Product_6504,Laptops,20,2527.28
Product_6505,Accessories,10,9749.72
Product_6506,TV,18,795.58
Product_6507,Laptops,20,2659.57
Product_6508,TV,18,1847.71
Product_6509,Smartphones,15,3776.35
Product_6510,Laptops,20,826.79
Product_6511,Smartphones,15,2472.12
Product_6512,Smartphones,15,4750.50
Product_6513,Smartphones,15,9118.01
Product_6514,Smartphones,15,870.63
Product_6515,Smartphones,15,149.53
Product_6516,TV,18,8390.38
Product_6517,Laptops,20,5856.94
Product_6518,Accessories,10,9204.59
Product_6519,Smartphones,15,7259.89
Product_6520,Smartphones,15,861.98
Product_6521,Laptops,20,3418.27
Product_6522,Smartphones,15,3900.64
Product_6523,Smartphones,15,7063.95
Product_6524,Smartphones,15,3748.26
Product_6525,TV,18,6501.80
Product_6526,TV,18,2042.81
Product_6527,Smartphones,15,6108.98
Product_6528,Laptops,20,3985.52
Product_6529,Smartphones,15,6912.62
Product_6530,Smartphones,15,4069.29
Product_6531,Accessories,10,4754.28
Product_6532,Accessories,10,5577.03
Product_6533,Smartphones,15,4833.09
Product_6534,Accessories,10,6174.06
Product_6535,Smartphones,15,4050.18
Product_6536,Smartphones,15,9706.27
Product_6537,TV,18,1220.44
Product_6538,Smartphones,15,3265.82
Product_6539,Accessories,10,9369.89
Product_6540,Smartphones,15,4741.18
Product_6541,Laptops,20,5994.48
Product_6542,TV,18,6815.05
Product_6543,Accessories,10,9480.68
Product_6544,Laptops,20,2036.48
Product_6545,Smartphones,15,7580.77
Product_6546,TV,18,7126.11
Product_6547,Accessories,10,3618.32
Product_6548,Accessories,10,2793.63
Product_6549,Smartphones,15,700.75
Product_6550,Smartphones,15,6489.84
Product_6551,Laptops,20,4042.73
Product_6552,TV,18,2747.73
Product_6553,Smartphones,15,3808.23
Product_6554,Accessories,10,4651.30
Product_6555,TV,18,983.04
Product_6556,Laptops,20,6806.67
Product_6557,Laptops,20,8252.02
Product_6558,Accessories,10,6989.15
Product_6559,Accessories,10,7494.83
Product_6560,Accessories,10,3284.80
Product_6561,Smartphones,15,8567.78
Product_6562,TV,18,7959.47
Product_6563,Accessories,10,4429.76
Product_6564,Accessories,10,3007.91
Product_6565,Smartphones,15,3008.69
Product_6566,Accessories,10,8451.52
Product_6567,Laptops,20,7715.40
Product_6568,TV,18,1669.14
Product_6569,Smartphones,15,5614.30
Product_6570,TV,18,6153.51
Product_6571,Laptops,20,2996.56
Product_6572,TV,18,8129.69
Product_6573,Accessories,10,4264.47
Product_6574,TV,18,9819.18
Product_6575,TV,18,2103.00
Product_6576,Accessories,10,1166.75
Product_6577,Laptops,20,2735.91
Product_6578,Smartphones,15,3527.91
Product_6579,TV,18,2383.71
Product_6580,Accessories,10,9396.63
Product_6581,TV,18,9373.88
Product_6582,Accessories,10,2458.18
Product_6583,Laptops,20,5189.80
Product_6584,TV,18,8976.26
Product_6585,Accessories,10,7740.15
Product_6586,Accessories,10,5917.12
